joy,"After my graduation exams I was waiting to get admitted to a post graduation course, however the situation was not very favourable for me and I was upset.  Suddenly, Bombay university offered me a seat and I landed up in Bombay for my post graduation studies.  This happened last year and was very pleasant for me."
anger,Once a friend had pushed me and I had fallen on to a window which then broke.  I was taken to tthe principal's office and he accused me of having broken the window.
disgust,"Once when I was studying for my examination, I was asked to do some work which was unavoidable."
fear,I received a letter from my college telling me that I would not be allowed to sit for the exams because of my low attendance in class and the bad experience in the terminal exams.
guilt,"During class one day I walked out of the class.  The teacher noticed it and decided that he would take some action against me, when I realized this I approached him and told him that I was sorry for the incident and would not repeat it."
joy,When I got my B.A degree with first class.
sadness,When I received my S.Y.J.C results which did not allow me to get   admission in engineering.
shame,My teacher asked me a question which I failed to answer and I was told to stay behind after the class and give the answer after studying it from a book.
anger,During the short period of my unemployment about six years back.
fear,"My illness a few years back.  I was sevely down with malaria and asthma, I had lost my health, charm and cheerfulness completely."
guilt,"A few lies that I had indulged in, a few years ago, while raising loans from my friends."
